episode,reward,score,steps,epsilon,loss_mean,ma100_reward
1010,23.53,27,275,0.01,0.103166,14.5251
1011,12.02,14,113,0.01,0.109862,14.4542
1012,20.71,24,254,0.01,0.099224,14.4785
1013,17.27,20,194,0.01,0.091661,14.5948
1014,5.14,7,94,0.01,0.100108,14.5724
1015,7.36,9,74,0.01,0.095082,14.4952
1016,18.52,21,170,0.01,0.112937,14.4453
1017,12.12,14,103,0.01,0.103059,14.4083
1018,14.66,17,152,0.01,0.1011,14.4263
1019,22.09,25,217,0.01,0.110232,14.5551
1020,8.2,10,91,0.01,0.092552,14.4993
1021,7.25,9,85,0.01,0.088086,14.3389
1022,16.03,18,116,0.01,0.081744,14.434
1023,7.36,9,74,0.01,0.108389,14.3975
1024,4.46,6,61,0.01,0.090289,14.2952
1025,20.12,23,212,0.01,0.097719,14.3649
1026,11.27,13,87,0.01,0.099607,14.4027
1027,17.54,20,167,0.01,0.097255,14.4546
1028,10.26,12,87,0.01,0.111327,14.3758
1029,22.69,26,258,0.01,0.098402,14.5285
1030,14.02,16,115,0.01,0.110277,14.5662
1031,10.32,12,81,0.01,0.097133,14.6136
1032,3.7,5,36,0.01,0.096285,14.5416
1033,14.05,16,112,0.01,0.094573,14.5335
1034,10.22,12,91,0.01,0.090781,14.5535
1035,21.5,24,175,0.01,0.100913,14.5734
1036,9.27,11,85,0.01,0.081063,14.468
1037,6.68,8,41,0.01,0.096122,14.4151
1038,16.78,19,142,0.01,0.097876,14.4578
1039,12.97,15,119,0.01,0.120063,14.4015
1040,9.98,12,115,0.01,0.112578,14.3158
1041,12.88,15,128,0.01,0.088922,14.3706
1042,5.43,7,65,0.01,0.106051,14.3151
1043,10.02,12,111,0.01,0.091867,14.2562
1044,1.75,3,29,0.01,0.083005,14.0545
1045,9.29,11,83,0.01,0.097069,13.9116
1046,12.09,14,106,0.01,0.08102,13.9685
1047,19.15,22,208,0.01,0.086838,14.0764
1048,12.04,14,111,0.01,0.093355,13.9846
1049,20.43,23,181,0.01,0.098754,14.0405
1050,13.01,15,115,0.01,0.079572,14.0973
1051,8.24,10,87,0.01,0.115144,14.0433
1052,4.57,6,50,0.01,0.112426,14.0143
1053,13.16,15,100,0.01,0.096996,14.0163
1054,20.31,23,193,0.01,0.089309,14.0544
1055,11.02,13,112,0.01,0.091245,14.1468
1056,29.66,33,268,0.01,0.109995,14.3413
1057,18.49,21,173,0.01,0.08868,14.2793
1058,7.47,9,63,0.01,0.094701,14.153
1059,10.15,12,98,0.01,0.0972,14.0583
1060,24.88,28,241,0.01,0.099924,14.1885
1061,10.82,13,132,0.01,0.087913,14.1933
1062,12.9,15,126,0.01,0.10947,14.1439
1063,11.17,13,97,0.01,0.09813,14.0373
1064,25.32,29,298,0.01,0.089409,14.0447
1065,17.55,20,166,0.01,0.11281,14.0016
1066,11.01,13,113,0.01,0.087272,13.9348
1067,10.09,12,104,0.01,0.099686,13.8795
1068,17.39,20,182,0.01,0.091827,13.9786
1069,4.57,6,50,0.01,0.102043,13.8602
1070,21.11,24,214,0.01,0.112366,13.989
1071,12.16,14,99,0.01,0.092251,13.9734
1072,9.02,11,110,0.01,0.124645,13.8883
1073,15.81,18,138,0.01,0.10115,13.8795
1074,12.26,14,89,0.01,0.094513,13.9106
1075,6.59,8,50,0.01,0.090549,13.7582
1076,13.75,16,142,0.01,0.101289,13.7403
1077,12.64,15,152,0.01,0.115177,13.7855
1078,22.0,24,125,0.01,0.086005,13.8501
1079,17.93,20,128,0.01,0.103271,13.858
1080,7.43,9,67,0.01,0.076826,13.7685
1081,12.1,14,105,0.01,0.102096,13.7887
1082,14.77,17,141,0.01,0.097124,13.8617
1083,23.05,26,222,0.01,0.097611,13.9473
1084,4.69,6,38,0.01,0.096471,13.9382
1085,10.23,12,90,0.01,0.094574,13.9776
1086,10.26,12,87,0.01,0.100291,13.9489
1087,7.33,9,77,0.01,0.093642,13.7429
1088,11.76,14,139,0.01,0.080528,13.7339
1089,6.28,8,81,0.01,0.090395,13.6527
1090,15.93,18,126,0.01,0.090952,13.7072
1091,21.88,25,238,0.01,0.104668,13.671
1092,13.86,16,131,0.01,0.111484,13.7065
1093,21.76,25,250,0.01,0.105763,13.6753
1094,14.62,17,156,0.01,0.103589,13.6913
1095,10.2,12,93,0.01,0.103767,13.6732
1096,14.51,17,167,0.01,0.099368,13.6708
1097,13.72,16,145,0.01,0.114052,13.5954
1098,14.88,17,130,0.01,0.110488,13.6042
1099,8.2,10,91,0.01,0.109726,13.5455
1100,13.87,16,130,0.01,0.116037,13.5347
1101,18.57,21,165,0.01,0.111989,13.5154
1102,22.22,25,204,0.01,0.098622,13.5722
1103,-0.21,1,23,0.01,0.073403,13.4696
1104,18.85,21,137,0.01,0.10041,13.3985
1105,17.78,20,143,0.01,0.094241,13.4571
1106,20.27,23,197,0.01,0.093708,13.4282
1107,17.37,20,184,0.01,0.098707,13.3699
1108,21.93,25,233,0.01,0.105503,13.5516
1109,19.43,22,180,0.01,0.09259,13.6376
1110,17.57,20,164,0.01,0.091453,13.578
1111,13.88,16,129,0.01,0.102847,13.5966
1112,7.44,9,66,0.01,0.092762,13.4639
1113,3.84,5,22,0.01,0.083093,13.3296
1114,19.33,22,190,0.01,0.10271,13.4715
1115,18.04,21,218,0.01,0.097985,13.5783
1116,16.99,20,222,0.01,0.095301,13.563
1117,7.33,9,77,0.01,0.124964,13.5151
1118,17.55,20,166,0.01,0.106108,13.544
1119,12.69,15,147,0.01,0.101316,13.45
1120,18.44,21,178,0.01,0.102217,13.5524
1121,13.02,15,114,0.01,0.077659,13.6101
1122,9.23,11,89,0.01,0.091722,13.5421
1123,12.04,14,111,0.01,0.122853,13.5889
1124,20.74,24,251,0.01,0.094559,13.7517
1125,6.58,8,51,0.01,0.103512,13.6163
1126,15.65,18,154,0.01,0.112789,13.6601
1127,16.93,19,127,0.01,0.107108,13.654
1128,21.46,24,179,0.01,0.094503,13.766
1129,7.3,9,80,0.01,0.103287,13.6121
1130,7.28,9,82,0.01,0.091767,13.5447
1131,9.56,11,56,0.01,0.092164,13.5371
1132,18.16,21,206,0.01,0.098139,13.6817
1133,15.02,17,116,0.01,0.101966,13.6914
1134,22.84,26,243,0.01,0.094176,13.8176
1135,28.49,32,284,0.01,0.108734,13.8875
1136,9.29,11,83,0.01,0.106195,13.8877
1137,19.0,22,223,0.01,0.106073,14.0109
1138,12.07,14,108,0.01,0.110984,13.9638
1139,7.4,9,70,0.01,0.093138,13.9081
1140,12.87,15,129,0.01,0.101482,13.937
1141,21.32,24,193,0.01,0.109731,14.0214
1142,20.45,23,179,0.01,0.109623,14.1716
1143,12.05,14,110,0.01,0.083841,14.1919
1144,18.32,21,190,0.01,0.10316,14.3576
1145,7.34,9,76,0.01,0.105816,14.3381
1146,15.76,18,143,0.01,0.124935,14.3748
1147,5.46,7,62,0.01,0.0784,14.2379
1148,13.04,15,112,0.01,0.099072,14.2479
1149,13.81,16,136,0.01,0.087119,14.1817
1150,6.4,8,69,0.01,0.085035,14.1156
1151,10.16,12,97,0.01,0.104008,14.1348
1152,9.19,11,93,0.01,0.109102,14.181
1153,10.33,12,80,0.01,0.096285,14.1527
1154,7.21,9,89,0.01,0.098991,14.0217
1155,6.49,8,60,0.01,0.100971,13.9764
1156,9.15,11,97,0.01,0.104433,13.7713
1157,9.03,11,109,0.01,0.086429,13.6767
1158,12.02,14,113,0.01,0.104792,13.7222
1159,10.91,13,123,0.01,0.106898,13.7298
1160,18.93,22,230,0.01,0.094846,13.6703
1161,8.36,10,75,0.01,0.090952,13.6457
1162,17.51,20,170,0.01,0.094022,13.6918
1163,9.05,11,107,0.01,0.090374,13.6706
1164,16.66,19,154,0.01,0.094002,13.584
1165,17.42,20,179,0.01,0.100061,13.5827
1166,23.95,27,233,0.01,0.097765,13.7121
1167,13.02,15,114,0.01,0.111326,13.7414
1168,13.91,16,126,0.01,0.102485,13.7066
1169,12.84,15,132,0.01,0.085157,13.7893
1170,23.99,27,229,0.01,0.10883,13.8181
1171,15.61,18,158,0.01,0.111834,13.8526
1172,16.51,19,169,0.01,0.1101,13.9275
1173,14.89,17,129,0.01,0.10407,13.9183
1174,5.48,7,60,0.01,0.114806,13.8505
1175,5.69,7,39,0.01,0.112381,13.8415
1176,13.6,16,157,0.01,0.106355,13.84
1177,5.34,7,74,0.01,0.11494,13.767
1178,14.63,17,155,0.01,0.09945,13.6933
1179,29.52,33,282,0.01,0.104536,13.8092
1180,9.26,11,86,0.01,0.095337,13.8275
1181,14.16,16,101,0.01,0.109395,13.8481
1182,11.19,13,95,0.01,0.121468,13.8123
1183,9.32,11,80,0.01,0.092096,13.675
1184,14.75,17,143,0.01,0.100391,13.7756
1185,10.26,12,87,0.01,0.113765,13.7759
1186,7.4,9,70,0.01,0.131413,13.7473
1187,13.77,16,140,0.01,0.121298,13.8117
1188,10.28,12,85,0.01,0.093648,13.7969
1189,4.57,6,50,0.01,0.08229,13.7798
1190,9.36,11,76,0.01,0.122628,13.7141
1191,9.23,11,89,0.01,0.109089,13.5876
1192,13.17,15,99,0.01,0.106961,13.5807
1193,16.08,19,212,0.01,0.101997,13.5239
1194,11.26,13,88,0.01,0.10471,13.4903
1195,1.73,3,31,0.01,0.162463,13.4056
1196,2.73,4,32,0.01,0.08795,13.2878
1197,11.68,14,147,0.01,0.116109,13.2674
1198,12.01,14,114,0.01,0.0966,13.2387
1199,8.07,10,104,0.01,0.096126,13.2374
1200,13.88,16,129,0.01,0.108449,13.2375
1201,3.72,5,34,0.01,0.080075,13.089
1202,5.48,7,60,0.01,0.126859,12.9216
1203,7.47,9,63,0.01,0.12201,12.9984
1204,17.51,20,170,0.01,0.112805,12.985
1205,17.45,20,176,0.01,0.094599,12.9817
1206,21.23,24,202,0.01,0.098307,12.9913
1207,21.97,25,229,0.01,0.110038,13.0373
1208,12.02,14,113,0.01,0.090298,12.9382
1209,11.17,13,97,0.01,0.100699,12.8556
1210,15.82,18,137,0.01,0.100159,12.8381
1211,12.2,14,95,0.01,0.110788,12.8213
1212,12.9,15,126,0.01,0.083445,12.8759
1213,17.36,20,185,0.01,0.113615,13.0111
1214,14.72,17,146,0.01,0.103595,12.965
1215,11.19,13,95,0.01,0.133031,12.8965
1216,13.74,16,143,0.01,0.108774,12.864
1217,11.15,13,99,0.01,0.137321,12.9022
1218,5.36,7,72,0.01,0.116459,12.7803
1219,15.65,18,154,0.01,0.107444,12.8099
1220,15.69,18,150,0.01,0.092448,12.7824
1221,9.32,11,80,0.01,0.10734,12.7454
1222,14.29,17,189,0.01,0.101431,12.796
1223,15.73,18,146,0.01,0.114776,12.8329
1224,6.43,8,66,0.01,0.108204,12.6898
1225,0.82,2,21,0.01,0.094362,12.6322
1226,17.78,20,143,0.01,0.11571,12.6535
1227,13.14,15,102,0.01,0.117002,12.6156
1228,14.3,16,87,0.01,0.104098,12.544
1229,19.82,23,242,0.01,0.102342,12.6692
1230,14.53,17,165,0.01,0.111314,12.7417
1231,0.72,2,31,0.01,0.125217,12.6533
1232,11.65,14,150,0.01,0.120971,12.5882
1233,8.6,10,51,0.01,0.111067,12.524
1234,20.33,23,191,0.01,0.111978,12.4989
1235,15.78,18,141,0.01,0.107102,12.3718
1236,20.34,23,190,0.01,0.089419,12.4823
1237,13.85,16,132,0.01,0.104679,12.4308
1238,21.22,24,203,0.01,0.109195,12.5223
1239,10.11,12,102,0.01,0.117248,12.5494
1240,2.67,4,38,0.01,0.138799,12.4474
1241,15.67,18,152,0.01,0.119941,12.3909
1242,12.82,15,134,0.01,0.121467,12.3146
1243,15.59,18,160,0.01,0.116983,12.35
1244,12.77,15,139,0.01,0.106428,12.2945
1245,13.03,15,113,0.01,0.101793,12.3514
1246,15.13,17,105,0.01,0.109661,12.3451
1247,5.64,7,44,0.01,0.105157,12.3469
1248,15.74,18,145,0.01,0.114317,12.3739
1249,12.16,14,99,0.01,0.112847,12.3574
1250,4.64,6,43,0.01,0.124398,12.3398
1251,16.33,19,187,0.01,0.120732,12.4015
1252,11.01,13,113,0.01,0.102537,12.4197
1253,12.92,15,124,0.01,0.124287,12.4456
1254,15.65,18,154,0.01,0.111976,12.53
1255,14.65,17,153,0.01,0.126345,12.6116
1256,8.36,10,75,0.01,0.108551,12.6037
1257,22.53,25,173,0.01,0.101348,12.7387
1258,24.16,27,212,0.01,0.104505,12.8601
1259,21.75,25,251,0.01,0.108597,12.9685
1260,15.43,18,176,0.01,0.090082,12.9335
1261,5.52,7,56,0.01,0.111188,12.9051
1262,27.42,31,290,0.01,0.114411,13.0042
1263,10.99,13,115,0.01,0.108613,13.0236
1264,9.35,11,77,0.01,0.126664,12.9505
1265,23.04,26,223,0.01,0.11869,13.0067
1266,5.64,7,44,0.01,0.127132,12.8236
1267,1.9,3,14,0.01,0.085597,12.7124
1268,19.3,22,193,0.01,0.106133,12.7663
1269,4.49,6,58,0.01,0.086564,12.6828
1270,7.16,9,94,0.01,0.089675,12.5145
1271,12.97,15,119,0.01,0.106969,12.4881
1272,8.25,10,86,0.01,0.108525,12.4055
1273,9.23,11,89,0.01,0.105452,12.3489
1274,3.83,5,23,0.01,0.095288,12.3324
1275,9.26,11,86,0.01,0.097502,12.3681
1276,10.34,12,79,0.01,0.097644,12.3355
1277,15.14,17,104,0.01,0.098668,12.4335
1278,12.39,15,177,0.01,0.114971,12.4111
1279,8.5,10,61,0.01,0.117757,12.2009
1280,11.67,14,148,0.01,0.093795,12.225
1281,10.26,12,87,0.01,0.109657,12.186
1282,19.48,22,175,0.01,0.106375,12.2689
1283,11.96,14,119,0.01,0.124246,12.2953
1284,10.78,13,136,0.01,0.10408,12.2556
1285,24.45,28,284,0.01,0.110139,12.3975
1286,12.08,14,107,0.01,0.11473,12.4443
1287,15.87,18,132,0.01,0.117701,12.4653
1288,17.37,20,184,0.01,0.103849,12.5362
1289,15.0,17,118,0.01,0.102577,12.6405
1290,18.48,21,174,0.01,0.102554,12.7317
1291,14.65,17,153,0.01,0.10783,12.7859
1292,11.89,14,126,0.01,0.10876,12.7731
1293,11.19,13,95,0.01,0.103088,12.7242
1294,9.34,11,78,0.01,0.11615,12.705
1295,14.68,17,150,0.01,0.113548,12.8345
1296,15.9,18,129,0.01,0.109595,12.9662
1297,20.7,23,154,0.01,0.104137,13.0564
1298,12.4,14,75,0.01,0.116387,13.0603
1299,16.67,19,153,0.01,0.106828,13.1463
1300,12.91,15,125,0.01,0.096487,13.1366
1301,11.95,14,120,0.01,0.099698,13.2189
1302,23.69,27,259,0.01,0.095703,13.401
1303,19.39,22,184,0.01,0.100334,13.5202
1304,11.11,13,103,0.01,0.106237,13.4562
1305,2.64,4,41,0.01,0.121741,13.3081
1306,13.98,16,119,0.01,0.099198,13.2356
1307,9.4,11,72,0.01,0.103724,13.1099
1308,11.0,13,114,0.01,0.128718,13.0997
1309,18.35,21,187,0.01,0.106351,13.1715
1310,13.74,16,143,0.01,0.091609,13.1507
1311,14.07,16,110,0.01,0.103106,13.1694
1312,1.83,3,21,0.01,0.091241,13.0587
1313,11.15,13,99,0.01,0.082262,12.9966
1314,15.85,18,134,0.01,0.110653,13.0079
1315,7.38,9,72,0.01,0.113946,12.9698
1316,22.54,26,273,0.01,0.105572,13.0578
1317,23.23,26,204,0.01,0.101032,13.1786
1318,20.3,23,194,0.01,0.102035,13.328
1319,20.41,24,284,0.01,0.106066,13.3756
1320,16.47,19,173,0.01,0.115702,13.3834
1321,11.23,13,91,0.01,0.113776,13.4025
1322,14.67,17,151,0.01,0.111576,13.4063
1323,17.35,20,186,0.01,0.093466,13.4225
1324,-0.11,1,13,0.01,0.103822,13.3571
1325,11.91,14,124,0.01,0.100934,13.468
1326,15.84,18,135,0.01,0.104234,13.4486
1327,21.18,24,207,0.01,0.104067,13.529
1328,13.09,15,107,0.01,0.111441,13.5169
1329,17.76,20,145,0.01,0.096824,13.4963
1330,14.75,17,143,0.01,0.094274,13.4985
1331,13.89,16,128,0.01,0.116068,13.6302
1332,14.84,17,134,0.01,0.130014,13.6621
1333,9.4,11,72,0.01,0.11831,13.6701
1334,12.16,14,99,0.01,0.122273,13.5884
1335,12.19,14,96,0.01,0.106037,13.5525
1336,17.31,20,190,0.01,0.111479,13.5222
1337,9.34,11,78,0.01,0.120057,13.4771
1338,11.84,14,131,0.01,0.097208,13.3833
1339,20.17,23,207,0.01,0.108003,13.4839
1340,11.99,14,116,0.01,0.118113,13.5771
1341,11.19,13,95,0.01,0.086971,13.5323
1342,8.46,10,65,0.01,0.103457,13.4887
1343,13.89,16,128,0.01,0.11765,13.4717
1344,7.54,9,56,0.01,0.09973,13.4194
1345,13.82,16,135,0.01,0.115013,13.4273
1346,19.29,22,194,0.01,0.100945,13.4689
1347,14.34,17,184,0.01,0.101647,13.5559
1348,9.41,11,71,0.01,0.118797,13.4926
1349,12.06,14,109,0.01,0.087759,13.4916
1350,12.62,15,154,0.01,0.103653,13.5714
1351,15.72,18,147,0.01,0.110182,13.5653
1352,7.56,9,54,0.01,0.1048,13.5308
1353,27.48,31,284,0.01,0.115279,13.6764
1354,12.85,15,131,0.01,0.115459,13.6484
1355,9.29,11,83,0.01,0.101662,13.5948
1356,9.26,11,86,0.01,0.117049,13.6038
1357,11.15,13,99,0.01,0.103428,13.49
1358,7.34,9,76,0.01,0.077896,13.3218
1359,-0.05,1,7,0.01,0.159741,13.1038
1360,13.9,16,127,0.01,0.119861,13.0885
1361,12.99,15,117,0.01,0.105846,13.1632
1362,20.27,23,197,0.01,0.102631,13.0917
1363,9.36,11,76,0.01,0.120143,13.0754
1364,7.34,9,76,0.01,0.084744,13.0553
1365,18.21,21,201,0.01,0.112147,13.007
1366,20.29,23,195,0.01,0.114734,13.1535
1367,20.48,23,176,0.01,0.092869,13.3393
1368,20.77,24,248,0.01,0.106155,13.354
1369,8.48,10,63,0.01,0.099864,13.3939
1370,9.04,11,108,0.01,0.093673,13.4127
1371,13.89,16,128,0.01,0.086556,13.4219
1372,16.82,19,138,0.01,0.096123,13.5076
1373,24.53,28,276,0.01,0.098796,13.6606
1374,17.64,20,157,0.01,0.091715,13.7987
1375,7.38,9,72,0.01,0.099319,13.7799
1376,14.83,17,135,0.01,0.111513,13.8248
1377,14.93,17,125,0.01,0.113905,13.8227
1378,9.15,11,97,0.01,0.11153,13.7903
1379,9.36,11,76,0.01,0.125883,13.7989
1380,22.15,25,211,0.01,0.111545,13.9037
1381,12.18,14,97,0.01,0.107779,13.9229
1382,14.74,17,144,0.01,0.104371,13.8755
1383,15.54,18,165,0.01,0.098237,13.9113
1384,15.55,18,164,0.01,0.124299,13.959
1385,13.01,15,115,0.01,0.109094,13.8446
1386,8.37,10,74,0.01,0.12273,13.8075
1387,11.15,13,99,0.01,0.103623,13.7603
1388,22.59,25,167,0.01,0.096461,13.8125
1389,5.55,7,53,0.01,0.093534,13.718
1390,9.35,11,77,0.01,0.117957,13.6267
1391,19.85,23,239,0.01,0.123423,13.6787
1392,14.95,17,123,0.01,0.105718,13.7093
1393,18.14,21,208,0.01,0.105686,13.7788
1394,12.02,14,113,0.01,0.104865,13.8056
1395,4.68,6,39,0.01,0.084684,13.7056
1396,14.73,17,145,0.01,0.088612,13.6939
1397,16.49,19,171,0.01,0.115161,13.6518
1398,15.58,18,161,0.01,0.106329,13.6836
1399,15.75,18,144,0.01,0.107695,13.6744
1400,11.85,14,130,0.01,0.088586,13.6638
1401,15.44,18,175,0.01,0.111476,13.6987
1402,9.39,11,73,0.01,0.074673,13.5557
1403,20.93,24,232,0.01,0.109412,13.5711
1404,13.56,16,161,0.01,0.109204,13.5956
1405,14.54,17,164,0.01,0.108702,13.7146
1406,5.58,7,50,0.01,0.10776,13.6306
1407,15.81,18,138,0.01,0.115619,13.6947
1408,14.63,17,155,0.01,0.098751,13.731
1409,7.25,9,85,0.01,0.097272,13.62
1410,14.91,17,127,0.01,0.119062,13.6317
1411,13.93,16,124,0.01,0.102898,13.6303
1412,14.64,17,154,0.01,0.139977,13.7584
1413,9.19,11,93,0.01,0.096239,13.7388
1414,0.84,2,19,0.01,0.13732,13.5887
1415,17.52,20,169,0.01,0.102026,13.6901
1416,9.21,11,91,0.01,0.107251,13.5568
1417,24.16,27,212,0.01,0.1125,13.5661
1418,9.17,11,95,0.01,0.093842,13.4548
1419,20.12,23,212,0.01,0.11771,13.4519
1420,14.95,17,123,0.01,0.120081,13.4367
1421,21.02,24,223,0.01,0.10141,13.5346
1422,23.05,26,222,0.01,0.104,13.6184
1423,13.87,16,130,0.01,0.109035,13.5836
1424,2.8,4,25,0.01,0.101491,13.6127
1425,6.46,8,63,0.01,0.113606,13.5582
1426,9.43,11,69,0.01,0.107299,13.4941
1427,18.33,21,189,0.01,0.108838,13.4656
1428,9.02,11,110,0.01,0.131533,13.4249
1429,19.76,22,147,0.01,0.11297,13.4449
1430,11.39,13,75,0.01,0.13165,13.4113
1431,12.96,15,120,0.01,0.122535,13.402
1432,8.4,10,71,0.01,0.113134,13.3376
1433,13.18,15,98,0.01,0.095851,13.3754
1434,12.29,14,86,0.01,0.112987,13.3767
1435,8.05,10,106,0.01,0.106443,13.3353
1436,0.87,2,16,0.01,0.10339,13.1709
1437,5.42,7,66,0.01,0.093688,13.1317
1438,10.23,12,90,0.01,0.125977,13.1156
1439,11.17,13,97,0.01,0.111549,13.0256
1440,4.6,6,47,0.01,0.115423,12.9517
1441,9.46,11,66,0.01,0.122019,12.9344
1442,12.12,14,103,0.01,0.121535,12.971
1443,9.27,11,85,0.01,0.131161,12.9248
1444,17.69,20,152,0.01,0.117247,13.0263
1445,8.46,10,65,0.01,0.134544,12.9727
1446,1.9,3,14,0.01,0.117971,12.7988
1447,19.0,22,223,0.01,0.116113,12.8454
1448,15.55,18,164,0.01,0.117801,12.9068
1449,10.16,12,97,0.01,0.096456,12.8878
1450,8.4,10,71,0.01,0.109858,12.8456
1451,3.53,5,53,0.01,0.114946,12.7237
1452,16.63,19,157,0.01,0.111391,12.8144
1453,16.32,19,188,0.01,0.112948,12.7028
1454,25.89,29,241,0.01,0.108563,12.8332
1455,20.49,23,175,0.01,0.106109,12.9452
1456,8.27,10,84,0.01,0.112357,12.9353
1457,1.81,3,23,0.01,0.141308,12.8419
1458,13.92,16,125,0.01,0.103258,12.9077
1459,18.33,21,189,0.01,0.100513,13.0915
1460,4.72,6,35,0.01,0.148537,12.9997
1461,17.44,20,177,0.01,0.119692,13.0442
1462,10.34,12,79,0.01,0.096849,12.9449
1463,19.92,23,232,0.01,0.105461,13.0505
1464,21.01,24,224,0.01,0.115406,13.1872
1465,18.35,21,187,0.01,0.103869,13.1886
1466,20.34,23,190,0.01,0.108037,13.1891
1467,21.17,24,208,0.01,0.100866,13.196
1468,15.5,18,169,0.01,0.109655,13.1433
1469,15.98,18,121,0.01,0.107468,13.2183
1470,8.28,10,83,0.01,0.134665,13.2107
1471,8.59,10,52,0.01,0.122068,13.1577
1472,13.94,16,123,0.01,0.112942,13.1289
1473,16.59,19,161,0.01,0.113879,13.0495
1474,12.79,15,137,0.01,0.112879,13.001
1475,5.58,7,50,0.01,0.100321,12.983
1476,11.22,13,92,0.01,0.11636,12.9469
1477,11.8,14,135,0.01,0.117917,12.9156
1478,7.68,9,42,0.01,0.086126,12.9009
1479,13.09,15,107,0.01,0.106089,12.9382
1480,22.16,25,210,0.01,0.118489,12.9383
1481,10.39,12,74,0.01,0.120451,12.9204
1482,5.57,7,51,0.01,0.126453,12.8287
1483,5.47,7,61,0.01,0.143436,12.728
1484,3.68,5,38,0.01,0.110184,12.6093
1485,7.5,9,60,0.01,0.097316,12.5542
1486,12.15,14,100,0.01,0.118626,12.592
1487,6.6,8,49,0.01,0.107416,12.5465
1488,12.04,14,111,0.01,0.126362,12.441
1489,15.81,18,138,0.01,0.111259,12.5436
1490,10.11,12,102,0.01,0.144185,12.5512
1491,13.09,15,107,0.01,0.134572,12.4836
1492,20.34,23,190,0.01,0.106508,12.5375
1493,2.56,4,49,0.01,0.100432,12.3817
1494,1.83,3,21,0.01,0.102552,12.2798
1495,9.96,12,117,0.01,0.12382,12.3326
1496,16.47,19,173,0.01,0.115117,12.35
1497,22.47,25,179,0.01,0.113617,12.4098
1498,5.55,7,53,0.01,0.134782,12.3095
1499,2.61,4,44,0.01,0.157214,12.1781
1500,4.56,6,51,0.01,0.115813,12.1052
1501,15.81,18,138,0.01,0.107753,12.1089
1502,8.27,10,84,0.01,0.125528,12.0977
1503,10.07,12,106,0.01,0.103256,11.9891
1504,7.28,9,82,0.01,0.114128,11.9263
